"CWNU_id","l","b","sig_l","sig_b","n","plx","sig_plx","pmx","sig_pmx","pmy","sig_pmy","rv","sig_rv","nrv","logage","A0","m-M","class"
2329,229.252,-0.567,0.14,0.049,11,0.271,0.032,-0.948,0.052,0.767,0.045,,,0,9.05,0.95,12.45,1
2330,330.221,0.471,0.132,0.052,60,0.404,0.068,-3.207,0.063,-3.814,0.071,-4.69,1.93,12,9.05,3.65,11.7,1
2331,18.326,-0.903,0.041,0.053,64,0.361,0.048,-0.289,0.092,-1.223,0.078,-11.31,47.08,2,8.7,3.35,11.9,1
2332,178.915,-0.14,0.152,0.106,60,0.357,0.046,1.087,0.096,-1.258,0.1,-3.36,38.77,9,9,2.4,11.85,1
2333,241.534,-1.318,0.156,0.071,60,0.284,0.075,-2.11,0.083,3.17,0.154,76.54,,1,8.85,0.55,12.35,1
2334,287.624,-1.479,0.079,0.065,17,0.244,0.027,-5.188,0.043,2.551,0.064,,,0,7.1,1.5,13.05,1
2335,291.609,-2.682,0.166,0.074,64,0.287,0.038,-5.107,0.119,1.472,0.132,-4.83,6.68,4,8.75,2.25,12.3,1
2336,308.466,0.684,0.165,0.091,59,0.377,0.045,-8.106,0.072,-2.387,0.059,-75.78,,1,8.8,1.95,11.9,1
2337,268.004,-4.724,0.036,0.036,12,0.499,0.012,-5.034,0.069,4.34,0.082,,,0,7.5,1.7,11.4,1
2338,88.538,3.155,0.294,0.118,59,0.387,0.042,-1.712,0.089,-3.815,0.071,-11.75,,1,7.2,4,12.2,1
2339,302.209,0.694,0.082,0.111,59,0.475,0.053,-4.82,0.077,-1.073,0.123,-34.29,25.24,2,7.05,4,11.45,1
2340,352.781,2.224,0.221,0.142,59,0.602,0.071,-0.741,0.213,-0.644,0.111,-37.72,21.14,2,8.05,3.2,10.85,1
2341,207.532,-3.791,0.197,0.05,24,0.207,0.023,0.113,0.175,0.498,0.187,61.82,,1,8.8,1.8,13.05,1
2342,350.652,-0.663,0.206,0.132,59,0.445,0.052,-0.136,0.101,-0.543,0.106,-13.16,25.15,4,6.7,5.3,12.1,1
2343,327.766,-1.303,0.075,0.048,58,0.34,0.051,-4.317,0.095,-4.471,0.109,-51.31,51.76,3,8.75,3.1,12.1,1
2344,71.529,1.658,0.094,0.059,58,0.383,0.037,-2.274,0.06,-5.621,0.069,-7.45,,1,8.65,2.15,11.85,1
2345,66.955,0.791,0.017,0.01,12,0.21,0.008,-2.582,0.038,-5.533,0.05,12.91,,1,7.9,2.3,13.1,1
2346,93.556,-1.354,0.19,0.083,58,0.361,0.041,-3.644,0.077,-4.087,0.112,-36.77,9.82,2,8.45,1.65,12,1
2347,266.011,-4.462,0.018,0.019,58,0.198,0.036,-2.863,0.072,2.931,0.054,49.98,3.47,3,8.9,1.45,13.2,1
2348,116.371,-10.001,0.033,0.036,11,0.616,0.039,-3.544,0.069,-1.837,0.117,,,0,6.75,0.9,11,1
2349,233.253,3.058,0.098,0.084,58,0.396,0.061,-2.447,0.099,1.164,0.096,56.98,19,2,7.85,0.85,12,1
2350,298.152,0.439,0.035,0.032,58,0.212,0.063,-7.798,0.054,1.112,0.073,-15.19,7.74,2,9,3.45,13.1,1
2351,260.046,-4.565,0.058,0.369,12,0.29,0.067,-3.217,0.12,4.24,0.067,,,0,6.3,0.95,13.2,1
2352,134.636,-2.802,0.107,0.067,57,0.296,0.041,-1.335,0.079,-0.39,0.088,-53.69,3.02,3,8.15,2.35,12.45,1
2353,47,1.628,0.054,0.07,12,0.299,0.009,-1.13,0.023,-4.346,0.015,5.26,0.26,2,9.15,3.45,12.2,1
2354,276.144,0.592,0.02,0.008,11,0.198,0.031,-4.157,0.067,3.638,0.072,,,0,8.95,4.4,13.4,1
2355,28.025,-0.275,0.042,0.049,12,0.334,0.028,-1.585,0.057,-4.018,0.068,51.45,0.24,2,9.1,3.45,12.15,1
2356,311.83,-0.236,0.065,0.113,56,0.39,0.047,-4.151,0.086,-2.165,0.097,-31.73,7.4,3,8,2.4,11.75,1
2357,252.623,-2.268,0.163,0.067,12,0.602,0.021,-4.371,0.028,4.06,0.072,,,0,8.4,2.1,11,1
2358,296.229,-2.21,0.035,0.032,12,0.353,0.017,-7.195,0.065,1.149,0.067,,,0,8.5,1.25,12.15,1
2359,283.905,2.141,0.226,0.131,56,0.418,0.047,-6.98,0.09,2.911,0.064,,,0,7.55,1.3,11.7,1
2360,86.618,7.164,0.371,0.251,61,0.479,0.073,-3.173,0.116,-5.763,0.145,-53.07,19.6,2,7.55,1.7,11.4,1
2361,190.687,-3.551,0.163,0.165,11,0.327,0.062,1.23,0.118,-2.175,0.129,36.76,,1,8.85,2.6,12.45,1
2362,176.81,-2.886,0.333,0.378,55,0.638,0.059,0.822,0.078,-1.603,0.089,,,0,7.3,1.15,11.1,1
2363,312.414,0.256,0.096,0.048,55,0.388,0.055,-3.863,0.115,-2.309,0.089,-40.72,,1,7.05,4.05,11.95,1
2364,60.053,0.516,0.05,0.018,55,0.233,0.067,-2.549,0.086,-4.705,0.088,18.09,13.7,4,8.85,3.45,12.55,1
2365,110.905,4.62,0.189,0.121,11,0.394,0.035,-3.359,0.086,-1.991,0.078,-61.04,,1,8.85,2.55,11.75,1
2366,87.591,1.736,0.036,0.034,42,0.224,0.042,-2.784,0.094,-3.609,0.091,-36.46,2.85,8,8.3,4.05,13.2,1
2367,106.53,-1.161,0.071,0.054,11,0.491,0.008,-3.32,0.038,-1.499,0.063,,,0,7.75,1.45,11.45,1
2368,252.061,1.28,0.028,0.04,54,0.205,0.032,-2.464,0.071,2.678,0.137,,,0,8.6,1.25,13.05,1
2369,175.421,-2.602,0.114,0.045,12,0.729,0.04,0.429,0.048,-2.498,0.033,,,0,6.95,0.25,10.7,1
2370,305.505,0.793,0.153,0.086,53,0.355,0.042,-6.417,0.078,-1.442,0.148,-2.7,4.4,3,8.25,2.2,11.95,1
2371,94.874,-0.532,0.105,0.08,53,0.459,0.051,-2.833,0.081,-2.645,0.099,-25.82,,1,8.85,2.4,11.55,1
2372,136.725,0.699,0.209,0.381,64,0.425,0.051,0.141,0.092,-0.526,0.166,-48.93,,1,7.25,3.25,11.65,1
2373,333.444,-1.515,0.2,0.091,52,0.41,0.039,-1.545,0.073,-2.43,0.086,-6.18,,1,8.15,3.65,11.65,1
2374,334.103,0.415,0.048,0.037,60,0.335,0.071,-3.07,0.149,-3.639,0.077,-25.83,22.03,2,8.15,4.8,12,1
2375,99.964,-2.765,0.329,0.065,52,0.376,0.045,-2.808,0.051,-3.588,0.082,-57.74,,1,8.8,0.95,12.2,1
2376,249.959,1.568,0.005,0.009,11,0.229,0.032,-3.105,0.041,4.812,0.022,,,0,7.2,1.7,12.95,1
2377,353.936,-1.414,0.065,0.036,52,0.413,0.061,1.25,0.09,-0.725,0.083,-23.27,0.93,4,8.75,4.15,11.65,1
2378,154.538,-0.153,0.313,0.086,52,0.334,0.034,-0.661,0.123,-0.833,0.12,,,0,6.7,4.2,12.95,1
2379,4.081,-0.395,0.026,0.019,12,0.316,0.01,-0.466,0.05,-1.496,0.063,,,0,6.7,5.2,12.8,1
2380,312.073,-1.576,0.071,0.047,51,0.366,0.06,-5.06,0.064,-2.363,0.071,-5.63,,1,8.6,2.6,11.9,1
2381,87.893,-1.7,0.067,0.056,51,0.352,0.048,-2.62,0.068,-3.518,0.072,,,0,7.5,1.4,12.1,1
2382,256.961,-6.786,0.113,0.122,12,0.73,0.024,-3.423,0.071,4.256,0.084,,,0,7.8,0.6,10.75,1
2383,290.462,2.365,0.093,0.049,51,0.293,0.064,-5.542,0.077,1.97,0.064,-0.39,12.99,2,8.8,1.15,12.3,1
2384,303.646,-0.406,0.031,0.023,51,0.288,0.059,-6.721,0.067,-0.05,0.087,-22.61,0.91,6,8.4,5.1,12.3,1
2385,10.066,-8.731,0.18,0.155,20,0.378,0.038,0.042,0.149,-2.667,0.219,,,0,9.25,1.35,12.4,1
2386,50.885,2.68,0.463,0.095,51,0.418,0.036,-1.435,0.145,-2.766,0.111,-2.11,20.85,2,8.65,3.1,11.65,1
2387,196.855,-6.759,0.389,0.201,51,0.596,0.063,-0.92,0.128,-2.881,0.072,,,0,8.65,0.75,11,1
2388,17.546,-1.263,0.127,0.029,12,0.424,0.028,-0.155,0.06,-1.225,0.043,,,0,6.75,1.6,12.2,1
2389,339.616,-1.88,0.039,0.035,50,0.365,0.064,-1.176,0.126,-1.924,0.06,-44.38,2.69,5,8.45,5.3,11.85,1
2390,98.684,0.74,0.176,0.108,50,0.319,0.044,-4.244,0.098,-4.045,0.081,-50.58,,1,8.65,2.95,12.15,1
2391,55.725,-0.877,0.011,0.008,12,0.297,0.052,-2.664,0.034,-6.415,0.035,,,0,6.7,5,13.05,1
2392,338.27,-0.464,0.136,0.077,50,0.442,0.056,-1.499,0.102,-3,0.092,-23.17,42.11,2,7.9,1.9,11.55,1
2393,168.866,-2.526,0.303,0.18,49,0.487,0.074,1.089,0.103,-2.701,0.105,-18.97,,1,8.7,1.45,11.25,1
2394,88.62,2.674,0.362,0.21,49,0.55,0.041,-2.067,0.078,-1.902,0.096,-14.36,,1,8.55,2.6,11.15,1
2395,334.299,0.38,0.079,0.079,49,0.405,0.067,-1.424,0.078,-2.925,0.099,-3.71,35.99,2,7.2,3.15,11.9,1
2396,98.673,1.566,0.248,0.173,49,0.372,0.071,-2.714,0.109,-2.681,0.088,-38.92,,1,6.45,1.9,12.4,1
2397,243.928,-0.608,0.041,0.035,48,0.249,0.042,-2.268,0.081,4.229,0.083,91.29,,1,8.8,2.4,12.6,1
2398,144.892,-4.659,0.092,0.114,12,0.317,0.019,-1.082,0.083,-0.855,0.099,,,0,8.8,1.75,12.2,1
2399,156.401,-1.433,0.25,0.375,57,0.333,0.034,-0.223,0.098,-0.808,0.097,-80.79,63.41,2,7.5,3.9,12.4,1
2400,304.137,-1.525,0.066,0.032,48,0.245,0.049,-7.648,0.071,-0.82,0.075,-33.09,,1,8.85,2.65,12.65,1
2401,277.365,-0.082,0.022,0.025,12,0.324,0.023,-5.562,0.048,3.83,0.074,-1.76,,1,8.2,3.25,12.65,1
2402,242.216,-3.105,0.051,0.032,12,0.356,0.048,-2.489,0.097,2.662,0.035,,,0,7.35,2.65,11.9,1
2403,74.091,-2.39,0.075,0.081,12,0.549,0.024,-2.159,0.043,-4.901,0.098,30.2,18.33,2,8.25,3.75,11.15,1
2404,90.727,-0.212,0.078,0.082,48,0.348,0.046,-4.217,0.104,-4.663,0.071,-57.14,,1,8.3,2.65,12.1,1
2405,299.751,-2.935,0.081,0.064,48,0.411,0.033,-5.312,0.07,-0.52,0.075,,,0,6.95,1.05,12,1
2406,21.064,-0.062,0.035,0.029,47,0.362,0.045,-0.636,0.129,-2.853,0.115,32.17,14.35,2,7.75,5.3,11.85,1
2407,248.428,-3.178,0.243,0.268,47,0.621,0.05,-2.433,0.091,1.878,0.082,,,0,7.55,1.75,10.95,1
2408,86.255,0.902,0.05,0.056,11,0.445,0.017,-0.658,0.127,-2.299,0.037,,,0,6.5,0.3,11.9,1
2409,244.697,4.132,0.041,0.035,12,0.328,0.009,-5.207,0.052,5.046,0.022,69.27,,1,9.15,0.25,12.25,1
2410,298.356,0.545,0.034,0.024,47,0.22,0.03,-7.151,0.084,0.727,0.068,-24.96,,1,7.8,3.8,12.8,1
2411,192.608,-0.59,0.292,0.192,47,0.527,0.062,-0.409,0.083,-0.973,0.093,25.03,,1,8.15,2.95,11.6,1
2412,309.613,0.407,0.18,0.113,47,0.484,0.044,-5.223,0.101,-1.794,0.082,-3.81,4.68,2,8.55,1.9,11.75,1
2413,285.795,1.907,0.14,0.083,47,0.435,0.04,-7.805,0.082,3.414,0.103,,,0,8.65,1.05,11.65,1
2414,63.312,-1.301,0.079,0.033,47,0.295,0.028,-3.127,0.059,-5.716,0.036,,,0,7.2,5.05,12.6,1
2415,66.245,1.182,0.029,0.022,47,0.173,0.041,-2.76,0.078,-5.29,0.084,-5.37,4.7,5,8.75,3.85,13.15,1
2416,23.344,-0.402,0.188,0.109,63,0.509,0.065,-0.088,0.199,-1.207,0.167,10.86,,1,7.2,3.85,11.2,1
2417,324.196,-2.747,0.051,0.05,46,0.373,0.039,-3.595,0.094,-4.287,0.067,-62.7,16.03,2,8.85,1.6,11.9,1
2418,327.208,0.295,0.146,0.095,46,0.532,0.051,-4.588,0.081,-4.79,0.098,-25.05,11.97,2,6.15,2.25,11.45,1
2419,295.575,-1.269,0.155,0.058,46,0.404,0.034,-7.055,0.051,0.533,0.063,-23.89,,1,7.7,1.05,11.8,1
2420,307.442,-0.225,0.039,0.015,11,0.194,0.006,-6.43,0.06,-1.293,0.059,,,0,6.55,7.4,14,1
2421,22.081,-0.191,0.289,0.172,59,0.426,0.07,-1.153,0.108,-2.816,0.118,,,0,6.55,5.6,12.2,1
2422,266.326,-3.14,0.054,0.055,54,0.196,0.036,-2.781,0.078,3.671,0.092,,,0,6.6,2.95,14.1,1
2423,249.748,-2.47,0.168,0.115,46,0.552,0.043,-4.317,0.06,3.772,0.071,13.21,,1,7.5,2.15,11.15,1
2424,284.264,1.084,0.153,0.097,46,0.375,0.04,-6.035,0.087,2.795,0.077,25.13,,1,8.6,2.9,11.9,1
2425,130.539,-1.656,0.254,0.052,45,0.33,0.065,0.154,0.07,-0.723,0.084,,,0,7.55,2.55,12.3,1
2426,208.244,0.876,0.076,0.06,12,0.351,0.058,-0.893,0.076,-0.346,0.097,,,0,7.9,1.65,12.3,1
2427,66.112,1.445,0.057,0.04,11,0.241,0.039,-3.088,0.069,-5.714,0.058,,,0,6.9,2.25,13.2,1
2428,333.472,-1.606,0.05,0.055,45,0.336,0.038,-2.374,0.079,-3.825,0.09,-16.71,14.74,2,8.8,3.2,12.05,1
2429,246.229,-0.41,0.036,0.062,45,0.239,0.044,-2.562,0.107,3.745,0.08,,,0,7.75,1.9,12.95,1
2430,352.607,1.751,0.092,0.074,45,0.496,0.07,-0.042,0.122,0.333,0.113,-41.39,,1,8.4,6.75,11.95,1
2431,315.382,-0.687,0.133,0.064,45,0.422,0.04,-4.631,0.086,-3.217,0.056,,,0,7.05,1.7,11.75,1
2432,291.639,1.874,0.077,0.115,45,0.338,0.047,-6.049,0.063,1.789,0.086,,,0,7.25,1.05,12.15,1
2433,288.441,-1.184,0.087,0.09,45,0.285,0.048,-6.245,0.062,2.428,0.076,,,0,7.45,2.1,12.75,1
2434,351.821,5.178,0.082,0.06,12,0.515,0.043,-2.004,0.071,-2.959,0.075,,,0,9.8,1.15,11.85,1
2435,316.054,-1.403,0.035,0.024,44,0.244,0.052,-5.346,0.07,-3.219,0.085,-60.43,1.28,4,9.3,3.45,12.5,1
2436,284.035,-1.688,0.06,0.06,44,0.378,0.036,-5.119,0.088,3.474,0.091,21.28,,1,6.9,1.1,11.9,1
2437,57.967,-1.266,0.048,0.052,44,0.329,0.043,-2.714,0.075,-6.274,0.072,-31.55,,1,8.45,4.3,12.05,1
2438,90.663,0.281,0.073,0.046,12,0.332,0.025,-3.235,0.054,-4.76,0.045,-40.16,,1,8.7,3.9,12.1,1
2439,341.963,-0.206,0.095,0.067,44,0.61,0.044,-1.891,0.117,-2.532,0.084,,,0,7.35,3.1,10.9,1
2440,189.582,-0.74,0.048,0.126,12,0.324,0.062,0.04,0.04,-1.142,0.053,,,0,7.65,3.75,12.1,1
2441,110.597,-4.015,0.018,0.015,11,0.213,0.004,-3.064,0.05,-1.769,0.109,-54.27,,1,8.45,2.7,13.1,1
2442,291.762,-0.296,0.069,0.027,44,0.253,0.045,-6.243,0.061,1.763,0.052,,,0,8,2.3,12.65,1
2443,233.699,2.625,0.066,0.046,11,0.347,0.078,-1.957,0.087,2.33,0.103,47.03,,1,8.9,0.8,12.3,1
2444,67.041,-0.868,0.086,0.079,44,0.361,0.037,-2.809,0.051,-5.066,0.073,78.39,,1,6.05,1.8,11.95,1
2445,132.758,-2.587,0.244,0.167,44,0.382,0.078,0.147,0.072,-0.86,0.166,-58.48,28.28,2,8.9,1.75,12.1,1
2446,176.362,1.013,0.211,0.167,44,0.503,0.039,1.421,0.109,-2.844,0.08,-0.02,,1,7.9,2.15,11.3,1
2447,102.045,-0.558,0.039,0.028,44,0.279,0.055,-2.988,0.105,-2.448,0.093,-72.45,,1,7.75,2.55,12.7,1
2448,190.579,1.54,0.192,0.077,43,0.352,0.048,0.1,0.081,-1.732,0.126,,,0,6.9,2.25,12.35,1
2449,19.613,-0.337,0.063,0.034,43,0.364,0.069,-1.111,0.096,-3.756,0.078,29.48,1.98,4,8.45,3.7,11.8,1
2450,23.821,-1.183,0.078,0.102,43,0.363,0.05,-1.052,0.067,-2.733,0.136,19.55,18.73,3,8.6,3.8,11.8,1
2451,242.214,1.11,0.086,0.05,43,0.309,0.045,-1.227,0.045,3.207,0.079,,,0,9.1,0.45,12.3,1
2452,282.176,-2.954,0.026,0.043,43,0.205,0.044,-5.296,0.058,3.456,0.068,8.84,11.74,3,8.75,2.1,13,1
2453,332.259,-0.479,0.033,0.034,43,0.353,0.046,-1.692,0.089,-2.361,0.085,,,0,7.55,2.45,12.05,1
2454,75.382,2.063,0.159,0.111,42,0.396,0.049,-2.316,0.11,-4.218,0.083,-24.93,,1,8.9,2.3,11.75,1
2455,239.796,0.083,0.11,0.085,42,0.186,0.042,-1.331,0.079,2.062,0.102,,,0,7.8,1.7,13.55,1
2456,214.706,8.48,0.444,0.152,42,0.325,0.055,-1.674,0.124,0.406,0.143,,,0,9.15,0.45,12.65,1
2457,310.456,-1.272,0.114,0.113,42,0.501,0.03,-6.647,0.068,-3.25,0.075,,,0,8,1.25,11.35,1
2458,103.08,-1.139,0.153,0.136,42,0.657,0.036,-1.579,0.055,-1.096,0.087,,,0,8.65,1.15,10.85,1
2459,11.476,-0.363,0.062,0.029,42,0.323,0.033,-0.737,0.077,-2.08,0.082,,,0,7.45,2.15,12.25,1
2460,200.819,-2.528,0.315,0.25,42,0.498,0.061,-0.301,0.079,-1.226,0.12,,,0,7.65,0.95,11.75,1
2461,21.888,-2.193,0.104,0.108,42,0.467,0.061,0.244,0.084,-0.922,0.104,,,0,7.7,3.5,11.45,1
2462,295.852,0.528,0.021,0.013,42,0.211,0.042,-6.998,0.052,1.603,0.064,13.38,,1,8.6,1.85,13.05,1
2463,119.627,0.47,0.015,0.013,11,0.269,0.013,-1.401,0.022,-0.941,0.057,-74.29,,1,7.95,3.05,12.55,1
2464,334.117,-0.573,0.042,0.045,41,0.356,0.047,-1.304,0.088,-2.155,0.078,-57.59,5.71,2,8.85,4.05,11.9,1
2465,176.475,2.72,0.072,0.043,11,0.351,0.065,0.398,0.055,-1.226,0.057,,,0,8.55,1.55,11.9,1
2466,273.62,0.608,0.092,0.113,47,0.412,0.065,-5.559,0.075,3.35,0.069,26.08,,1,8.75,2.85,11.65,1
2467,85.672,4.989,0.341,0.141,136,0.371,0.041,-2.406,0.105,-4.729,0.123,-26.7,13.31,4,8.65,1.6,11.95,1
2468,329.914,-0.907,0.035,0.027,41,0.31,0.042,-2.664,0.086,-3.908,0.066,20.35,62.55,2,6.7,4.6,12.7,1
2469,266.771,-4.161,0.08,0.039,11,0.438,0.043,-4.432,0.021,4.242,0.049,,,0,7.1,1.3,11.95,1
2470,17.934,0.015,0.086,0.043,41,0.539,0.049,0.754,0.095,-0.215,0.083,,,0,6,0.8,11.15,1
2471,196.714,-3.006,0.23,0.094,132,0.272,0.058,-0.492,0.117,-0.645,0.118,2.26,,1,7.45,2.2,12.6,1
2472,277.872,-2.007,0.07,0.052,41,0.296,0.044,-6.161,0.057,3.854,0.061,4.02,17.62,2,8.55,3.7,12.35,1
2473,304.22,0.314,0.03,0.018,11,0.286,0.021,-6.399,0.064,-1.314,0.06,-30.24,7.58,2,7.8,3.55,12.45,1
2474,153.535,-0.118,0.331,0.135,160,0.319,0.056,-0.755,0.133,-0.762,0.091,-36.89,11.29,2,7.35,3.2,12.3,1
2475,312.247,0.988,0.054,0.055,40,0.35,0.053,-4.271,0.056,-2.251,0.093,-7.65,,1,6,1.7,12.45,1
2476,301.489,2.151,0.128,0.077,40,0.358,0.065,-6.267,0.106,-0.359,0.089,-45.67,13.48,3,8.95,1.55,12.15,1
2477,212.683,1.289,0.145,0.059,41,0.392,0.052,-0.995,0.079,-1.021,0.094,60.78,,1,8.55,1.25,12,1
2478,289.931,2.5,0.212,0.061,40,0.432,0.033,-7.86,0.079,1.804,0.052,-20.1,,1,7.85,1,11.75,1
2479,331.936,0.259,0.056,0.052,40,0.401,0.031,-2.353,0.115,-3.046,0.079,-52.28,,1,8.15,3.5,12.05,1
2480,12.105,1.178,0.113,0.061,40,0.644,0.07,-1.036,0.109,-1.033,0.094,,,0,7.4,2.85,10.85,1
2481,341.556,0.405,0.094,0.05,39,0.398,0.021,0.576,0.058,-2.377,0.066,-20.44,,1,8.4,2.95,11.8,1
2482,206.385,0.941,0.324,0.042,11,0.387,0.049,-0.449,0.053,-0.647,0.074,,,0,8.55,1.5,12.35,1
2483,292.489,-1.278,0.094,0.062,39,0.385,0.054,-5.919,0.098,1.053,0.106,,,0,6.05,0.05,12.3,1
2484,355.565,-0.307,0.091,0.062,11,0.583,0.055,0.183,0.027,-0.917,0.082,,,0,6.5,1.05,11.4,1
2485,330.403,-0.803,0.067,0.059,39,0.423,0.054,-1.209,0.081,-2.711,0.069,-16.03,,1,7.35,2.55,11.7,1
2486,299.555,0.735,0.183,0.047,39,0.328,0.033,-7.828,0.072,0.183,0.103,-14.42,2.14,2,8.75,1.8,12.1,1
2487,289.654,0.282,0.066,0.051,39,0.379,0.029,-6.168,0.075,1.386,0.064,8.54,,1,7.4,1.45,11.95,1
2488,284.445,-1.188,0.077,0.091,39,0.327,0.046,-5.968,0.094,3.483,0.082,12.04,,1,8.25,2.15,12.15,1
2489,174.812,0.798,0.235,0.173,38,0.438,0.059,1.51,0.13,-2.613,0.085,,,0,6.5,0.25,12.15,1
2490,147.146,1.391,0.013,0.015,11,0.321,0.022,-0.449,0.022,-0.73,0.054,,,0,8.05,2.65,12.35,1
2491,254.072,1.654,0.065,0.063,45,0.23,0.051,-2.52,0.086,2.96,0.13,,,0,8.9,1.6,13.05,1
2492,75.847,-3.735,0.161,0.037,11,0.684,0.032,-2.937,0.062,-5.32,0.044,,,0,7.5,2.05,10.8,1
2493,276.193,0.676,0.022,0.019,38,0.24,0.037,-4.858,0.077,3.708,0.087,,,0,6.7,4.2,13.25,1
2494,80.44,-1.738,0.103,0.082,38,0.464,0.07,-0.782,0.098,-3.283,0.114,-18.09,7.82,4,8.75,4.15,11.45,1
2495,86.001,-0.667,0.039,0.031,38,0.215,0.053,-3.004,0.085,-4.098,0.062,-39.38,,1,8.25,3.25,13,1
2496,225.077,-3.023,0.234,0.067,121,0.341,0.043,-1.331,0.181,1.335,0.095,85.55,,1,7.5,2.35,12.25,1
2497,309.949,-0.611,0.058,0.029,11,0.367,0.023,-5.442,0.058,-2.296,0.068,,,0,6,0.2,11.95,1
2498,303.876,2.171,0.105,0.07,38,0.342,0.047,-8.549,0.072,-1.775,0.11,-6.42,3.32,6,9,1.55,12.15,1
2499,119.568,0.377,0.061,0.029,37,0.229,0.046,-1.808,0.05,-0.606,0.066,,,0,6.6,4,13.45,1
2500,255.612,-0.737,0.067,0.073,44,0.253,0.062,-2.02,0.066,2.845,0.067,52.78,3.32,3,8.5,2.25,12.7,1
2501,216.883,0.775,0.151,0.084,107,0.455,0.062,-1.186,0.131,0.583,0.089,,,0,7.5,0.75,11.5,1
2502,74.518,-0.601,0.197,0.084,37,0.45,0.038,-1.169,0.085,-3.876,0.098,-17,,1,8.65,3.55,11.5,1
2503,196.92,-4.422,0.263,0.132,64,0.228,0.067,0.262,0.158,-0.24,0.184,,,0,8.9,1.4,13.05,1
2504,60.464,0.389,0.069,0.052,10,0.496,0.033,-0.541,0.009,-1.641,0.023,,,0,8.4,3.4,11.4,1
2505,162.666,3.498,0.304,0.403,91,0.3,0.063,0.501,0.16,-1.339,0.118,-30.33,33.13,3,8.85,1.4,12.4,1
2506,304.176,2.278,0.223,0.062,37,0.317,0.064,-6.044,0.088,-1.009,0.106,-56.89,26.12,2,9.05,1.75,12.45,1
2507,345.451,-1.303,0.129,0.052,37,0.373,0.035,-0.601,0.09,-1.55,0.045,-28.41,8.76,2,8.25,3.4,11.9,1
2508,114.731,5.015,0.062,0.058,37,0.41,0.028,-4.303,0.109,-1.199,0.114,-65.42,0.45,3,8.9,5.35,11.75,1
2509,285.544,-1.58,0.062,0.028,37,0.2,0.041,-5.364,0.051,2.923,0.032,,,0,6.45,3.05,14.1,1
2510,306.212,3.776,0.136,0.104,37,0.618,0.036,-5.421,0.069,-1.038,0.106,-22.85,6.6,2,7.8,1.2,10.9,1
2511,239.184,-0.886,0.111,0.097,37,0.372,0.053,-2.161,0.094,3.188,0.119,,,0,7.9,1.25,12.25,1
2512,287.762,0.215,0.096,0.11,37,0.388,0.028,-7.279,0.064,2.472,0.088,,,0,7.5,1.55,11.85,1
2513,93.779,-3.338,0.111,0.1,37,0.429,0.033,-3.652,0.089,-3.71,0.141,,,0,7.4,2.45,11.8,1
2514,285.778,0.649,0.076,0.08,37,0.425,0.065,-5.973,0.072,2.407,0.069,22.81,6.89,2,8.9,0.6,11.7,1
2515,91.763,-1.702,0.041,0.206,11,0.328,0.06,-3.447,0.055,-4.686,0.069,,,0,6.8,0.55,12.45,1
2516,341.921,-4.668,0.154,0.09,36,0.691,0.038,-0.695,0.075,-2.606,0.059,,,0,8.65,2.35,10.7,1
2517,294.008,-5.548,0.09,0.066,36,0.501,0.032,-5.464,0.05,1.126,0.082,,,0,9.05,1.3,11.65,1
2518,16.884,-1.438,0.007,0.006,11,0.521,0.009,1.125,0.046,-0.421,0.1,,,0,7,2.85,11.3,1
2519,74.029,2.022,0.093,0.039,36,0.394,0.039,-2.05,0.056,-4.28,0.07,,,0,8.4,1.85,11.85,1
2520,299.783,0.946,0.052,0.168,36,0.461,0.037,-5.275,0.078,-0.224,0.131,,,0,6.75,0.2,11.85,1
2521,240.112,-0.284,0.148,0.067,36,0.361,0.065,-2.238,0.053,3.127,0.084,,,0,8,1.25,12,1
2522,287.64,2.031,0.079,0.131,36,0.381,0.024,-6.701,0.056,2.657,0.053,,,0,7.6,1.35,11.95,1
2523,245.788,-0.608,0.093,0.044,36,0.259,0.049,-2.749,0.073,4.049,0.057,,,0,6.95,2.95,13.25,1
2524,204.715,-5.192,0.324,0.461,36,0.629,0.084,0.737,0.134,-2.794,0.111,,,0,8.7,1.4,10.9,1
2525,229.375,-1.119,0.06,0.069,36,0.327,0.04,-1.523,0.086,2.631,0.097,93.83,3.85,2,8.95,1.1,12.2,1
2526,276.335,1.846,0.081,0.125,36,0.303,0.064,-5.061,0.053,3.587,0.086,6.47,,1,8.85,1.6,12.3,1
2527,231.888,2.05,0.29,0.176,90,0.387,0.048,-2.191,0.09,1.948,0.084,58.29,,1,8.55,0.8,11.8,1
2528,266.323,-1.085,0.099,0.056,36,0.504,0.029,-4.905,0.071,3.694,0.103,,,0,7.4,2.95,11.35,1
2529,292.13,-0.538,0.007,0.008,35,0.125,0.025,-5.369,0.07,1.773,0.075,,,0,6.6,6.9,14.95,1
2530,7.21,-0.027,0.058,0.04,89,0.408,0.062,0.061,0.106,-1.177,0.078,7.79,44.04,3,7.45,4.85,11.55,1
2531,288.297,-1.303,0.039,0.05,35,0.391,0.047,-6.802,0.073,2.319,0.046,,,0,7.5,1.6,11.85,1
2532,245.042,1.37,0.146,0.033,10,0.234,0.025,-1.796,0.058,2.483,0.047,,,0,6.9,0.5,13.7,1
2533,176.324,3.013,0.106,0.063,10,0.539,0.033,-0.638,0.097,-1.547,0.029,,,0,8.9,1.15,11.7,1
